"faction"#"name"#"x coordinate"#"y coordinate"#"Resource Value"
"Comstar"#"Terra"#0#0#10
"Lyran Commonwealth"#"Rastaban"#-33,9#265,23#0,5
"Lyran Commonwealth"#"Recife"#-289,23#276,71#0,5
"Lyran Commonwealth"#"Reese Station"#-295,23#172,39#0,5
"Lyran Commonwealth"#"Revivim"#-406,85#18,52#0,5
"Lyran Commonwealth"#"Richvale"#-278,27#176,82#0,5
"Lyran Commonwealth"#"Ridderkerk"#-46,68#354,43#0,5
"Lyran Commonwealth"#"Rigil Kentarus"#-2,87#2,61#0,5
"Lyran Commonwealth"#"Rijeka"#-341,91#96,24#0,5
"Lyran Commonwealth"#"Roadside"#-186,73#372,16#0,5
"Lyran Commonwealth"#"Romulus"#-90,5#382,85#0,5
"Lyran Commonwealth"#"Rosice"#-281,66#53,46#0,5
"Lyran Commonwealth"#"Ryde"#-45,64#93,63#0,5
"Lyran Commonwealth"#"Sakhalin"#-24,25#153,09#0,5
"Lyran Commonwealth"#"Santana"#-200,56#260,8#0,5
"Lyran Commonwealth"#"Sapienza"#-422,24#146,57#0,5
"Lyran Commonwealth"#"Sappir"#-370,86#220,64#0,5
"Lyran Commonwealth"#"Saravan"#-276,71#187,78#0,5
"Lyran Commonwealth"#"Sargasso"#-218,81#270,71#0,5
"Lyran Commonwealth"#"Sarikavak"#-429,8#8,35#0,5
"Lyran Commonwealth"#"Sarpsborg"#-151#32,6#0,5
"Lyran Commonwealth"#"Seginus"#-82,93#64,16#0,5
"Lyran Commonwealth"#"Seiduts"#-82,67#364,86#0,5
"Lyran Commonwealth"#"Senftenberg"#-210,73#8,08#0,5
"Lyran Commonwealth"#"Sevren"#-44,86#316,09#0,5
"Lyran Commonwealth"#"Shahr Kord"#-435,28#-10,43#0,5
"Lyran Commonwealth"#"Shaula"#-31,04#271,75#0,5
"Lyran Commonwealth"#"Sierpc"#-305,4#44,6#0,5
"Lyran Commonwealth"#"Skondia"#-32,08#56,07#0,5
"Lyran Commonwealth"#"Skye"#-57,9#52,16#0,5
"Lyran Commonwealth"#"Smolnik"#-255,58#111,88#0,5
"Lyran Commonwealth"#"Soilihull"#-189,86#46,68#0,5
"Lyran Commonwealth"#"Solaris"#-123,36#-7,04#0,5
"Lyran Commonwealth"#"Somerset"#-160,91#429,54#0,5
"Lyran Commonwealth"#"Son Hoa"#-424,84#-36,77#0,5
"Lyran Commonwealth"#"Stanley"#-417,54#111,88#0,5
"Lyran Commonwealth"#"Stantsiya"#-396,16#-23,21#0,5
"Lyran Commonwealth"#"Steelton"#-106,67#426,15#0,5
"Lyran Commonwealth"#"Storfors"#-315,05#202,9#0,5
"Lyran Commonwealth"#"Strandfontein"#-338#305,66#0,5
"Lyran Commonwealth"#"Sudeten"#-84,24#294,7#0,5
"Lyran Commonwealth"#"Suk II"#-29,47#258,45#0,5
"Lyran Commonwealth"#"Summer"#-44,86#26,34#0,5
"Lyran Commonwealth"#"Summit"#-117,88#211,51#0,5
"Lyran Commonwealth"#"Surcin"#-92,06#196,64#0,5
"Lyran Commonwealth"#"Svarstaad"#-62,59#341,65#0,5
"Lyran Commonwealth"#"Svinngarn"#-133,01#111,88#0,5
"Lyran Commonwealth"#"Swartklip"#-363,03#332#0,5
"Lyran Commonwealth"#"Symington"#-38,86#149,18#0,5
"Lyran Commonwealth"#"Syrma"#-59,2#40,16#0,5
"Lyran Commonwealth"#"Tainjin"#-368,25#275,93#0,5
"Lyran Commonwealth"#"Tamar"#-15,65#317,92#0,5
"Lyran Commonwealth"#"Tangua"#-310,09#274,36#0,5
"Lyran Commonwealth"#"Tapihue"#-296,27#188,04#0,5
"Lyran Commonwealth"#"Tetersen"#-204,99#146,05#0,5
"Lyran Commonwealth"#"Teyvareb"#-417,28#-14,08#0,5
"Lyran Commonwealth"#"Tharkad"#-215,94#152,83#0,5
"Lyran Commonwealth"#"Thorin"#-23,73#8,08#0,5
"Lyran Commonwealth"#"Thuban"#-197,95#118,92#0,5
"Lyran Commonwealth"#"Timbiqui"#-336,69#-59,72#0,5
"Lyran Commonwealth"#"Timbuktu"#-450,66#155,96#0,5
"Lyran Commonwealth"#"Timehri"#-263,41#299,92#0,5
"Lyran Commonwealth"#"Timkovichi"#-200,03#248,28#0,5
"Lyran Commonwealth"#"Tiruppur"#-308,79#164,3#0,5
"Lyran Commonwealth"#"Toland"#-116,84#435,28#0,5
"Lyran Commonwealth"#"Tomans"#-51,38#224,29#0,5
"Lyran Commonwealth"#"Trell I"#-115,01#390,42#0,5
"Lyran Commonwealth"#"Trent"#-133,01#58,68#0,5
"Lyran Commonwealth"#"Trentham"#-313,48#346,08#0,5
"Lyran Commonwealth"#"Triesting"#-353,64#191,17#0,5
"Lyran Commonwealth"#"Tsarahavana"#-356,25#304,35#0,5
"Lyran Commonwealth"#"Tsinan"#-245,41#208,38#0,5
"Lyran Commonwealth"#"Turinge"#-161,96#97,8#0,5
"Lyran Commonwealth"#"Twycross"#-109,28#368,55#0,5
"Lyran Commonwealth"#"Unukalhai"#-46,68#70,42#0,5
"Lyran Commonwealth"#"Upano"#-221,42#194,04#0,5
"Lyran Commonwealth"#"Urjala"#-421,45#70,16#0,5
"Lyran Commonwealth"#"Uzhgorod"#-215,94#57,38#0,5
"Lyran Commonwealth"#"Valloire"#-388,07#14,08#0,5
"Lyran Commonwealth"#"Vantaa"#-73,28#354,69#0,5
"Lyran Commonwealth"#"Veckholm"#-117,1#125,18#0,5
"Lyran Commonwealth"#"Venaria"#-399,55#84,76#0,5
"Lyran Commonwealth"#"Vendrell"#-318,7#127,01#0,5
"Lyran Commonwealth"#"Vermezzo"#-364,86#163,78#0,5
"Lyran Commonwealth"#"Viborg"#-469,44#80,85#0,5
"Lyran Commonwealth"#"Vihtijarvi"#-357,56#147,87#0,5
"Lyran Commonwealth"#"Vindemiatrix"#-100,67#27,12#0,5
"Lyran Commonwealth"#"Virtue"#-372,16#177,87#0,5
"Lyran Commonwealth"#"Vorzel"#-237,07#181,78#0,5
"Lyran Commonwealth"#"Vulcan"#-67,29#323,39#0,5
"Lyran Commonwealth"#"Waldorff"#-133,01#361,99#0,5
"Lyran Commonwealth"#"Westerstede"#-209,42#171,61#0,5
"Lyran Commonwealth"#"Whittington"#-107,19#107,45#0,5
"Lyran Commonwealth"#"Willunga"#-336,69#348,43#0,5
"Lyran Commonwealth"#"Wiltshire"#-443,1#144,48#0,5
"Lyran Commonwealth"#"Windsor"#-279,58#277,49#0,5
"Lyran Commonwealth"#"Winfield"#-112,67#408,93#0,5
"Lyran Commonwealth"#"Winter"#-302,01#353,64#0,5
"Lyran Commonwealth"#"Wotan"#-143,44#412,06#0,5
"Lyran Commonwealth"#"Wroclaw"#-213,07#242,8#0,5
"Lyran Commonwealth"#"Wyatt"#-65,46#-9,39#0,5
"Lyran Commonwealth"#"Yed Posterior"#-44,6#120,23#0,5
"Lyran Commonwealth"#"Yed Prior"#-62,59#125,18#0,5
"Lyran Commonwealth"#"Yeguas"#-162,48#284,53#0,5
"Lyran Commonwealth"#"York"#-281,92#115,8#0,5
"Lyran Commonwealth"#"Zanderij"#-179,69#267,84#0,5
"Lyran Commonwealth"#"Zaniah"#-103,54#8,35#0,5
"Lyran Commonwealth"#"Zaprudy"#-322,87#93,63#0,5
"Lyran Commonwealth"#"Zavijava"#-32,08#-0,26#0,5
"Lyran Commonwealth"#"Zdice"#-315,31#23,99#0,5
"Lyran Commonwealth"#"Zebebelgenubi"#-52,68#47,99#0,5
"Lyran Commonwealth"#"Zebeneschamali"#-78,5#91,02#0,5
"Lyran Commonwealth"#"Zhongshan"#-208,38#326,26#0,5
"Lyran Commonwealth"#"Zoetermeer"#-78,76#333,56#0,5
"Lyran Commonwealth"#"Zollikofen"#-29,21#19,56#0,5
"Lyran Commonwealth"#"Zvolen"#-245,67#49,55#0,5
"Lyran Commonwealth"#"Zwenkau"#-235,76#9,91#0,5
"Lyran Commonwealth"#"Zwipadze"#-341,39#264,97#0,5
"Greater Valkyrate"#"Botany Bay"#-179,43#487,44#0,5
"Greater Valkyrate"#"Butte Hold"#-101,71#466,57#0,5
"Greater Valkyrate"#"Erewhon"#-187,52#449,88#0,5
"Greater Valkyrate"#"Gotterdammerung"#-180,47#460,8#0,5
"Greater Valkyrate"#"Lackhove"#-167,69#448,23#0,5
"Greater Valkyrate"#"Last Chance"#-161,17#481,44#0,5
"Circinus Federation"#"Circinus"#-391,72#-67,55#0,5
"Elusian Fields"#"Porthos"#91,02#480,13#0,5
"Elusian Fields"#"Elissa"#-39,38#487,44#0,5
"Outworld's Alliance"#"Sevon"#469,7#134,05#0,5
"Outworld's Alliance"#"Cerberus"#480,13#192,21#0,5
"Outworld's Alliance"#"Ferris"#588,89#128,05#0,5
"Outworld's Alliance"#"Alpheratz"#507,52#154,39#0,5
"Outworld's Alliance"#"Tellman IV"#541,94#99,1#0,5
"Oberon Confederation"#"The Rock"#-82,93#504,91#0,5
"Magistracy of Canopus"#"Trznadel Cluster"#-161,17#-462,66#0,5
"Magistracy of Canopus"#"Adhara"#-124,4#-473,09#0,5
"Marian Hegemony"#"Baccalieu"#-490,83#126,23#0,5
"Marian Hegemony"#"Ballalaba"#-444,84#236,81#0,5
"Marian Hegemony"#"Islington"#-479,61#114,23#0,5
"Taurian Concordat"#"Flannagan's Nebulea"#183,34#-393,55#0,5
"Taurian Concordat"#"Sterope"#269,15#-407,89#0,5
"Taurian Concordat"#"Pinard"#175,52#-392,76#0,5
"Taurian Concordat"#"New Vandenburg"#157,26#-409,2#0,5
"Oberon Confederation"#"Sigurd"#-104,84#484,04#0,5
"Oberon Confederation"#"Oberon VI"#-112,4#477,52#0,5
"Pirates"#"Star's End"#-83,98#436,06#0,5
"Pirates"#"Pirates Haven (clst)"#428,76#-352,86#0,5
"Pirates"#"Santander V"#78,5#485,35#0,5
"Pirates"#"Enif"#432,93#291,31#0,5
"Pirates"#"Slewis"#-479,61#218,55#0,5
